"VanillaC4_015 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_015.tcf]","Time (h)","Q 2 [VanillaC4_015]","Q 3 [VanillaC4_015]","Q 4 [VanillaC4_015]","Q 5 [VanillaC4_015]","Q 6 [VanillaC4_015]","Q 7 [VanillaC4_015]","Q 1 [VanillaC4_015]","Q  8 [VanillaC4_015]"
         210,        1.741667,        -40.0000,        -40.0001,        -40.0001,        -40.0003,        -39.9999,        -40.0030,        -39.9995,        -39.9948
         211,        1.750000,        -39.9998,        -40.0003,        -40.0001,        -40.0000,        -40.0001,        -39.9984,        -40.0000,        -39.9971
         212,        1.758333,        -39.9998,        -40.0002,        -40.0002,        -39.9999,        -40.0006,        -39.9991,        -40.0002,        -39.9979
         213,        1.766667,        -40.0000,        -39.9998,        -39.9999,        -40.0000,        -40.0000,        -39.9993,        -39.9999,        -39.9994
         214,        1.775000,        -40.0001,        -39.9998,        -40.0002,        -40.0000,        -40.0001,        -39.9993,        -39.9998,        -39.9993
         215,        1.783333,        -40.0001,        -40.0000,        -39.9999,        -39.9997,        -39.9995,        -39.9997,        -40.0001,        -39.9999
         216,        1.791667,        -39.9993,        -39.9999,        -39.9998,        -40.0002,        -39.9998,        -39.9999,        -40.0001,        -39.9985
         217,        1.800000,        -39.9999,        -40.0002,        -40.0000,        -39.9999,        -39.9997,        -39.9997,        -39.9997,        -39.9991
         218,        1.808333,        -39.9999,        -40.0002,        -40.0000,        -39.9997,        -39.9998,        -39.9996,        -39.9996,        -40.0004
         219,        1.816667,        -39.9999,        -39.9998,        -40.0000,        -39.9999,        -39.9999,        -39.9998,        -40.0008,        -40.0002
         220,        1.825000,        -39.9999,        -40.0002,        -40.0000,        -40.0000,        -39.9997,        -39.9998,        -39.9996,        -40.0006
         221,        1.833333,        -39.9999,        -40.0003,        -40.0004,        -40.0001,        -39.9998,        -40.0000,        -40.0000,        -39.9993
         222,        1.841667,        -39.9998,        -39.9997,        -40.0002,        -39.9999,        -39.9999,        -39.9997,        -40.0002,        -40.0009
         223,        1.850000,        -39.9991,        -39.9999,        -39.9999,        -40.0002,        -39.9997,        -39.9999,        -40.0000,        -40.0003
         224,        1.858333,        -40.0003,        -40.0005,        -40.0002,        -40.0000,        -39.9997,        -40.0001,        -39.9998,        -39.9995
         225,        1.866667,        -39.9999,        -39.9999,        -39.9997,        -39.9999,        -40.0000,        -40.0000,        -40.0002,        -39.9997
         226,        1.875000,        -40.0000,        -39.9999,        -39.9998,        -40.0002,        -39.9998,        -40.0000,        -40.0005,        -39.9991
         227,        1.883333,        -40.0002,        -40.0005,        -40.0001,        -40.0000,        -39.9999,        -39.9998,        -39.9997,        -40.0006
         228,        1.891667,        -40.0004,        -40.0001,        -40.0001,        -40.0000,        -39.9999,        -39.9999,        -39.9996,        -40.0000
         229,        1.900000,        -39.9995,        -39.9997,        -39.9998,        -40.0001,        -39.9999,        -39.9999,        -40.0007,        -39.9994
         230,        1.908333,        -39.9997,        -40.0002,        -40.0002,        -40.0002,        -40.0001,        -39.9996,        -39.9997,        -39.9995
         231,        1.916667,        -40.0003,        -40.0001,        -39.9998,        -40.0001,        -40.0000,        -40.0000,        -39.9998,        -40.0004
         232,        1.925000,        -39.9998,        -39.9999,        -40.0004,        -40.0000,        -40.0000,        -39.9999,        -40.0003,        -39.9993
         233,        1.933333,        -39.9993,        -40.0001,        -39.9997,        -40.0002,        -40.0001,        -39.9999,        -40.0007,        -39.9999
         234,        1.941667,        -40.0000,        -40.0000,        -40.0000,        -40.0000,        -40.0001,        -40.0002,        -39.9995,        -40.0000
         235,        1.950000,        -40.0001,        -40.0002,        -39.9999,        -39.9998,        -40.0000,        -40.0001,        -39.9998,        -39.9992
         236,        1.958333,        -39.9999,        -39.9999,        -39.9999,        -40.0000,        -40.0003,        -40.0001,        -40.0004,        -39.9995
         237,        1.966667,        -40.0000,        -39.9999,        -40.0002,        -40.0003,        -40.0001,        -39.9997,        -39.9993,        -40.0007
         238,        1.975000,        -40.0002,        -40.0001,        -40.0000,        -40.0002,        -40.0000,        -39.9999,        -40.0001,        -40.0006
         239,        1.983333,        -39.9999,        -40.0001,        -40.0001,        -40.0000,        -39.9999,        -39.9998,        -40.0003,        -40.0001
         240,        1.991667,        -39.9993,        -39.9999,        -40.0005,        -39.9999,        -40.0000,        -39.9999,        -40.0001,        -39.9999
         241,        2.000000,        -40.0000,        -40.0000,        -40.0002,        -40.0000,        -40.0001,        -40.0001,        -39.9999,        -39.9992
         242,        2.008333,        -40.0004,        -39.9998,        -40.0000,        -39.9997,        -40.0001,        -40.0000,        -39.9998,        -39.9997
         243,        2.016667,        -39.9999,        -39.9998,        -40.0000,        -39.9997,        -39.9999,        -39.9998,        -40.0001,        -40.0004
         244,        2.025000,        -40.0000,        -40.0002,        -40.0003,        -40.0002,        -40.0000,        -40.0000,        -39.9998,        -40.0000
         245,        2.033333,        -40.0003,        -39.9998,        -40.0000,        -40.0000,        -40.0002,        -39.9998,        -39.9998,        -40.0002
         246,        2.041667,        -39.9995,        -39.9997,        -39.9998,        -39.9999,        -39.9999,        -40.0000,        -40.0002,        -40.0010
         247,        2.050000,        -39.9997,        -39.9995,        -39.9998,        -40.0001,        -39.9998,        -39.9999,        -39.9993,        -40.0002
         248,        2.058333,        -40.0003,        -40.0001,        -40.0001,        -39.9999,        -40.0003,        -40.0003,        -39.9996,        -39.9997
         249,        2.066667,        -39.9999,        -39.9998,        -39.9997,        -39.9999,        -40.0001,        -40.0001,        -40.0003,        -40.0000
         250,        2.075000,        -39.9998,        -39.9999,        -40.0001,        -39.9999,        -40.0001,        -40.0001,        -40.0001,        -39.9993
         251,        2.083333,        -40.0000,        -40.0002,        -39.9999,        -40.0000,        -40.0001,        -39.9999,        -40.0002,        -40.0005
         252,        2.091667,        -40.0002,        -40.0003,        -40.0003,        -39.9997,        -40.0002,        -40.0003,        -39.9994,        -40.0002
         253,        2.100000,        -39.9998,        -39.9999,        -39.9998,        -40.0001,        -40.0000,        -40.0000,        -40.0003,        -40.0009
         254,        2.108333,        -40.0000,        -39.9999,        -39.9999,        -40.0000,        -39.9999,        -39.9998,        -39.9996,        -40.0010
         255,        2.116667,        -40.0003,        -40.0001,        -39.9998,        -40.0000,        -39.9998,        -40.0001,        -39.9996,        -40.0007
         256,        2.125000,        -40.0001,        -39.9998,        -40.0002,        -39.9999,        -39.9999,        -40.0001,        -40.0007,        -39.9999
         257,        2.133333,        -39.9997,        -39.9998,        -39.9999,        -40.0000,        -39.9998,        -40.0000,        -40.0006,        -39.9998
         258,        2.141667,        -39.9999,        -40.0005,        -40.0000,        -39.9999,        -39.9998,        -40.0004,        -40.0006,        -39.9993
         259,        2.150000,        -39.9998,        -39.9997,        -40.0004,        -40.0000,        -39.9999,        -39.9998,        -39.9997,        -40.0006
         260,        2.158333,        -39.9997,        -40.0002,        -39.9997,        -39.9998,        -40.0000,        -39.9999,        -40.0003,        -39.9997
         261,        2.166667,        -39.9998,        -39.9999,        -39.9997,        -39.9998,        -40.0000,        -39.9999,        -39.9997,        -39.9994
         262,        2.175000,        -40.0002,        -40.0001,        -40.0000,        -39.9998,        -39.9998,        -39.9999,        -39.9994,        -40.0000
         263,        2.183333,        -40.0003,        -40.0001,        -40.0002,        -39.9999,        -40.0005,        -39.9997,        -40.0003,        -40.0007
         264,        2.191667,        -40.0003,        -39.9999,        -40.0002,        -39.9999,        -40.0001,        -39.9999,        -40.0004,        -40.0002
         265,        2.200000,        -40.0002,        -40.0005,        -40.0000,        -40.0002,        -40.0000,        -40.0001,        -39.9994,        -40.0015
         266,        2.208333,        -40.0000,        -40.0003,        -39.9999,        -40.0000,        -40.0001,        -40.0000,        -40.0000,        -40.0010
         267,        2.216667,        -39.9999,        -40.0001,        -40.0001,        -40.0003,        -40.0001,        -39.9999,        -40.0004,        -40.0006
         268,        2.225000,        -40.0003,        -40.0000,        -39.9999,        -40.0000,        -39.9999,        -39.9999,        -39.9999,        -39.9996
         269,        2.233333,        -40.0005,        -39.9999,        -40.0003,        -39.9998,        -40.0001,        -40.0000,        -40.0000,        -40.0004
         270,        2.241667,        -39.9998,        -40.0001,        -40.0000,        -39.9998,        -39.9997,        -39.9999,        -40.0003,        -39.9997
         271,        2.250000,        -39.9997,        -39.9999,        -39.9996,        -39.9999,        -39.9999,        -40.0000,        -40.0002,        -40.0004
         272,        2.258333,        -39.9999,        -40.0005,        -39.9999,        -40.0001,        -40.0003,        -40.0003,        -40.0001,        -40.0011
         273,        2.266667,        -40.0005,        -40.0001,        -39.9999,        -40.0001,        -40.0001,        -39.9999,        -39.9994,        -40.0005
         274,        2.275000,        -39.9997,        -40.0001,        -39.9999,        -39.9998,        -39.9997,        -40.0000,        -40.0003,        -39.9999
         275,        2.283333,        -40.0001,        -39.9998,        -40.0002,        -40.0002,        -39.9999,        -40.0002,        -39.9994,        -39.9998
         276,        2.291667,        -40.0005,        -40.0003,        -40.0001,        -40.0002,        -40.0000,        -40.0002,        -39.9998,        -40.0004
         277,        2.300000,        -39.9997,        -39.9995,        -39.9998,        -40.0002,        -39.9997,        -39.9998,        -40.0006,        -39.9999
         278,        2.308333,        -40.0001,        -40.0001,        -40.0002,        -40.0001,        -40.0001,        -39.9997,        -40.0004,        -40.0008
         279,        2.316667,        -40.0000,        -40.0001,        -40.0000,        -39.9999,        -39.9998,        -40.0000,        -39.9998,        -39.9990
         280,        2.325000,        -39.9996,        -39.9999,        -39.9998,        -40.0000,        -40.0002,        -39.9999,        -40.0004,        -40.0000
         281,        2.333333,        -39.9998,        -40.0002,        -40.0001,        -40.0002,        -39.9997,        -39.9998,        -40.0004,        -39.9994
         282,        2.341667,        -39.9998,        -40.0000,        -40.0002,        -39.9999,        -39.9999,        -39.9996,        -39.9992,        -40.0009
         283,        2.350000,        -40.0004,        -40.0000,        -39.9999,        -40.0003,        -40.0001,        -40.0000,        -40.0004,        -39.9993
         284,        2.358333,        -39.9999,        -40.0000,        -40.0000,        -39.9998,        -39.9999,        -39.9997,        -40.0003,        -40.0018
         285,        2.366667,        -39.9995,        -39.9998,        -40.0002,        -40.0001,        -40.0002,        -39.9999,        -39.9999,        -39.9996
         286,        2.375000,        -40.0003,        -40.0002,        -39.9999,        -39.9998,        -39.9998,        -39.9997,        -39.9992,        -40.0009
         287,        2.383333,        -39.9996,        -40.0001,        -39.9998,        -39.9998,        -39.9999,        -39.9998,        -40.0003,        -40.0010
         288,        2.391667,        -39.9996,        -40.0003,        -40.0001,        -40.0002,        -40.0004,        -39.9994,        -40.0001,        -40.0001
         289,        2.400000,        -40.0001,        -39.9999,        -39.9999,        -40.0001,        -40.0002,        -39.9999,        -39.9997,        -39.9997
         290,        2.408333,        -39.9998,        -40.0000,        -40.0004,        -40.0001,        -40.0002,        -40.0000,        -40.0000,        -40.0006
         291,        2.416667,        -39.9998,        -39.9998,        -39.9997,        -40.0001,        -40.0001,        -39.9998,        -40.0002,        -40.0000
         292,        2.425000,        -39.9998,        -39.9999,        -40.0000,        -39.9999,        -40.0002,        -40.0002,        -40.0000,        -39.9970
         293,        2.433333,        -40.0000,        -40.0003,        -40.0001,        -40.0002,        -40.0002,        -39.9999,        -39.9999,        -40.0006
         294,        2.441667,        -40.0000,        -40.0001,        -40.0000,        -39.9998,        -40.0002,        -39.9999,        -40.0002,        -40.0085
         295,        2.450000,        -39.9996,        -39.9999,        -40.0002,        -40.0001,        -40.0002,        -40.0003,        -40.0000,        -39.9872
         296,        2.458333,        -39.9998,        -40.0001,        -40.0002,        -40.0003,        -40.0000,        -40.0008,        -40.0002,        -39.9937
         297,        2.466667,        -40.0003,        -39.9999,        -40.0004,        -40.0000,        -39.9998,        -40.0025,        -39.9998,        -39.9969
         298,        2.475000,        -40.0000,        -40.0000,        -39.9995,        -39.9998,        -40.0000,        -39.9987,        -40.0001,        -39.9986
         299,        2.483333,        -39.9997,        -39.9998,        -40.0000,        -39.9999,        -40.0002,        -39.9994,        -39.9998,        -39.9979
         300,        2.491667,        -40.0001,        -39.9997,        -39.9999,        -40.0000,        -39.9999,        -39.9994,        -39.9999,        -39.9990
         301,        2.500000,        -40.0000,        -40.0003,        -40.0000,        -39.9999,        -39.9999,        -39.9998,        -40.0000,        -40.0000
         302,        2.508333,        -39.9998,        -40.0000,        -39.9999,        -40.0003,        -39.9998,        -39.9999,        -40.0000,        -40.0000
         303,        2.516667,        -39.9999,        -40.0003,        -40.0000,        -39.9998,        -39.9996,        -40.0002,        -39.9997,        -39.9981
         304,        2.525000,        -39.9999,        -40.0001,        -39.9997,        -40.0000,        -39.9999,        -40.0001,        -40.0000,        -39.9998
         305,        2.533333,        -40.0001,        -40.0003,        -39.9997,        -40.0002,        -39.9997,        -40.0001,        -40.0005,        -39.9997
         306,        2.541667,        -39.9999,        -40.0002,        -40.0000,        -40.0003,        -40.0001,        -39.9999,        -39.9999,        -39.9996
         307,        2.550000,        -40.0001,        -40.0003,        -40.0002,        -40.0001,        -40.0003,        -40.0002,        -39.9997,        -39.9990
         308,        2.558333,        -39.9998,        -40.0002,        -40.0001,        -40.0001,        -39.9998,        -40.0001,        -40.0006,        -39.9994
         309,        2.566667,        -39.9999,        -40.0001,        -40.0000,        -40.0002,        -39.9998,        -40.0000,        -40.0001,        -39.9992
         310,        2.575000,        -40.0001,        -40.0001,        -40.0000,        -40.0000,        -39.9999,        -40.0000,        -39.9996,        -40.0001
         311,        2.583333,        -40.0000,        -39.9998,        -39.9998,        -40.0001,        -39.9999,        -40.0002,        -40.0002,        -40.0011
         312,        2.591667,        -39.9996,        -40.0000,        -40.0001,        -40.0003,        -40.0000,        -39.9997,        -40.0004,        -39.9996
         313,        2.600000,        -40.0003,        -40.0001,        -40.0000,        -39.9998,        -40.0002,        -40.0002,        -39.9999,        -40.0003
         314,        2.608333,        -40.0001,        -39.9998,        -39.9999,        -40.0003,        -39.9997,        -40.0001,        -39.9996,        -40.0001
         315,        2.616667,        -39.9996,        -39.9998,        -39.9999,        -40.0002,        -40.0000,        -39.9999,        -40.0006,        -40.0013
         316,        2.625000,        -39.9997,        -39.9996,        -40.0000,        -40.0002,        -39.9998,        -40.0001,        -40.0000,        -39.9994
         317,        2.633333,        -40.0000,        -40.0000,        -40.0000,        -40.0002,        -40.0002,        -39.9999,        -39.9998,        -40.0003
         318,        2.641667,        -40.0001,        -39.9999,        -39.9997,        -39.9999,        -40.0000,        -40.0002,        -39.9999,        -39.9988
         319,        2.650000,        -39.9997,        -39.9998,        -39.9999,        -39.9997,        -39.9997,        -39.9999,        -40.0004,        -40.0000
         320,        2.658333,        -40.0000,        -40.0000,        -39.9996,        -40.0002,        -39.9996,        -40.0001,        -39.9998,        -40.0001
         321,        2.666667,        -40.0003,        -40.0001,        -39.9999,        -39.9999,        -39.9999,        -40.0001,        -39.9998,        -40.0005
         322,        2.675000,        -40.0000,        -39.9997,        -39.9999,        -39.9996,        -39.9999,        -39.9999,        -39.9999,        -39.9993
         323,        2.683333,        -40.0005,        -40.0002,        -39.9996,        -39.9999,        -40.0000,        -39.9999,        -39.9998,        -39.9997
         324,        2.691667,        -40.0001,        -40.0002,        -39.9999,        -39.9997,        -39.9999,        -39.9997,        -39.9997,        -40.0003
         325,        2.700000,        -39.9996,        -39.9999,        -40.0000,        -40.0001,        -40.0001,        -40.0002,        -40.0003,        -39.9993
         326,        2.708333,        -39.9998,        -39.9999,        -39.9999,        -40.0000,        -40.0000,        -40.0000,        -40.0004,        -39.9993
         327,        2.716667,        -40.0000,        -40.0001,        -40.0002,        -40.0005,        -39.9998,        -40.0002,        -39.9996,        -39.9993
         328,        2.725000,        -40.0003,        -39.9998,        -40.0001,        -40.0002,        -40.0000,        -40.0003,        -40.0000,        -40.0000
         329,        2.733333,        -39.9999,        -39.9998,        -39.9995,        -40.0001,        -40.0001,        -40.0001,        -40.0004,        -39.9997
         330,        2.741667,        -40.0001,        -40.0004,        -40.0002,        -39.9999,        -40.0001,        -39.9999,        -39.9998,        -40.0008
         331,        2.750000,        -40.0002,        -40.0000,        -40.0005,        -39.9998,        -39.9999,        -40.0001,        -40.0002,        -40.0004
         332,        2.758333,        -39.9997,        -40.0000,        -40.0000,        -39.9998,        -40.0000,        -40.0000,        -39.9998,        -40.0000
         333,        2.766667,        -39.9997,        -39.9997,        -39.9999,        -40.0003,        -39.9999,        -39.9998,        -39.9998,        -40.0017
         334,        2.775000,        -39.9999,        -40.0001,        -40.0003,        -39.9997,        -39.9999,        -39.9997,        -39.9998,        -39.9998
         335,        2.783333,        -39.9997,        -39.9998,        -39.9999,        -40.0002,        -40.0000,        -40.0002,        -40.0003,        -40.0000
         336,        2.791667,        -39.9995,        -39.9996,        -39.9996,        -40.0003,        -40.0000,        -39.9997,        -40.0006,        -40.0006
         337,        2.800000,        -39.9999,        -40.0002,        -40.0003,        -39.9999,        -40.0002,        -40.0003,        -40.0001,        -39.9994
         338,        2.808333,        -40.0001,        -40.0000,        -40.0001,        -40.0003,        -39.9999,        -40.0000,        -40.0002,        -40.0004
         339,        2.816667,        -39.9998,        -39.9998,        -39.9999,        -40.0000,        -40.0001,        -40.0001,        -40.0003,        -39.9994
         340,        2.825000,        -39.9998,        -40.0000,        -39.9998,        -40.0000,        -40.0002,        -40.0000,        -39.9997,        -40.0001
         341,        2.833333,        -40.0003,        -40.0004,        -40.0000,        -39.9996,        -40.0000,        -40.0001,        -40.0000,        -40.0011
         342,        2.841667,        -40.0002,        -40.0002,        -40.0003,        -40.0000,        -39.9999,        -39.9998,        -40.0003,        -39.9993
         343,        2.850000,        -40.0001,        -39.9996,        -40.0000,        -40.0000,        -40.0002,        -39.9997,        -39.9999,        -40.0001
         344,        2.858333,        -40.0000,        -39.9999,        -40.0003,        -40.0001,        -39.9999,        -40.0002,        -39.9997,        -39.9992
         345,        2.866667,        -40.0000,        -40.0003,        -40.0001,        -40.0002,        -39.9999,        -40.0000,        -39.9995,        -40.0007
         346,        2.875000,        -39.9995,        -40.0002,        -40.0001,        -39.9999,        -40.0000,        -39.9997,        -40.0005,        -40.0005
         347,        2.883333,        -39.9999,        -40.0000,        -39.9999,        -40.0000,        -39.9999,        -39.9999,        -39.9998,        -40.0008
         348,        2.891667,        -40.0003,        -40.0002,        -40.0002,        -39.9999,        -40.0001,        -40.0001,        -39.9995,        -40.0008
         349,        2.900000,        -40.0002,        -40.0002,        -40.0000,        -40.0001,        -40.0000,        -39.9998,        -40.0003,        -40.0004
         350,        2.908333,        -40.0000,        -39.9998,        -40.0002,        -40.0001,        -39.9999,        -40.0001,        -40.0000,        -40.0004
         351,        2.916667,        -40.0001,        -40.0001,        -40.0001,        -40.0006,        -39.9998,        -39.9998,        -39.9997,        -39.9989
         352,        2.925000,        -40.0005,        -40.0002,        -39.9999,        -40.0001,        -40.0003,        -39.9997,        -40.0000,        -40.0010
         353,        2.933333,        -40.0001,        -40.0002,        -40.0001,        -40.0002,        -39.9999,        -39.9999,        -40.0002,        -40.0007
         354,        2.941667,        -39.9998,        -40.0000,        -39.9998,        -40.0000,        -40.0001,        -40.0000,        -39.9999,        -40.0009
         355,        2.950000,        -40.0002,        -40.0001,        -40.0003,        -39.9995,        -40.0001,        -40.0000,        -40.0000,        -40.0004
         356,        2.958333,        -40.0000,        -40.0001,        -39.9996,        -40.0004,        -39.9997,        -40.0001,        -40.0003,        -39.9997
         357,        2.966667,        -39.9998,        -39.9999,        -40.0000,        -40.0001,        -39.9997,        -40.0000,        -40.0002,        -40.0013
         358,        2.975000,        -40.0001,        -40.0002,        -39.9998,        -40.0000,        -40.0003,        -40.0001,        -39.9996,        -39.9988
         359,        2.983333,        -40.0002,        -40.0001,        -40.0000,        -39.9999,        -39.9998,        -40.0002,        -40.0004,        -39.9999
         360,        2.991667,        -39.9999,        -40.0002,        -39.9997,        -40.0003,        -40.0002,        -39.9997,        -40.0004,        -40.0000
         361,        3.000000,        -39.9999,        -40.0001,        -40.0000,        -40.0005,        -39.9995,        -40.0001,        -39.9996,        -40.0013
         362,        3.008333,        -40.0002,        -40.0002,        -40.0003,        -39.9998,        -40.0003,        -40.0003,        -40.0002,        -39.9996
         363,        3.016667,        -39.9999,        -39.9999,        -39.9997,        -40.0001,        -40.0004,        -40.0001,        -39.9998,        -40.0004
         364,        3.025000,        -39.9999,        -39.9999,        -39.9999,        -40.0000,        -40.0000,        -39.9997,        -39.9995,        -39.9988
         365,        3.033333,        -40.0001,        -39.9999,        -40.0002,        -40.0000,        -40.0002,        -40.0002,        -40.0004,        -40.0006
         366,        3.041667,        -39.9999,        -40.0000,        -39.9999,        -40.0002,        -39.9999,        -39.9999,        -40.0003,        -40.0010
         367,        3.050000,        -39.9998,        -39.9999,        -40.0001,        -40.0002,        -39.9999,        -39.9995,        -40.0001,        -39.9995
         368,        3.058333,        -39.9998,        -40.0001,        -40.0003,        -40.0003,        -40.0004,        -40.0001,        -39.9996,        -40.0003
         369,        3.066667,        -40.0001,        -40.0002,        -40.0003,        -39.9997,        -39.9998,        -39.9998,        -39.9995,        -39.9996
         370,        3.075000,        -39.9998,        -39.9997,        -39.9996,        -40.0001,        -40.0003,        -39.9999,        -40.0004,        -40.0009
         371,        3.083333,        -39.9998,        -40.0003,        -39.9999,        -39.9998,        -40.0003,        -39.9997,        -40.0003,        -39.9992
         372,        3.091667,        -40.0002,        -40.0001,        -40.0000,        -40.0000,        -40.0000,        -39.9994,        -39.9995,        -40.0004
         373,        3.100000,        -40.0000,        -40.0002,        -39.9999,        -39.9997,        -40.0000,        -40.0001,        -39.9998,        -40.0004
         374,        3.108333,        -39.9997,        -40.0001,        -40.0000,        -40.0002,        -40.0001,        -40.0000,        -40.0002,        -40.0018
         375,        3.116667,        -40.0001,        -40.0000,        -40.0002,        -40.0003,        -39.9999,        -39.9998,        -39.9994,        -39.9994
         376,        3.125000,        -40.0001,        -39.9998,        -40.0001,        -40.0000,        -40.0001,        -39.9996,        -39.9999,        -40.0001
         377,        3.133333,        -40.0000,        -39.9996,        -39.9998,        -40.0000,        -39.9999,        -40.0001,        -40.0003,        -39.9982
         378,        3.141667,        -39.9998,        -40.0004,        -39.9999,        -40.0002,        -39.9999,        -40.0000,        -39.9997,        -39.9991
         379,        3.150000,        -40.0001,        -39.9999,        -40.0000,        -39.9998,        -39.9999,        -40.0003,        -39.9995,        -39.9957
         380,        3.158333,        -39.9994,        -39.9997,        -39.9997,        -39.9999,        -40.0003,        -40.0000,        -40.0007,        -40.0018
         381,        3.166667,        -39.9998,        -39.9999,        -39.9998,        -40.0000,        -39.9996,        -40.0001,        -39.9993,        -39.9986
         382,        3.175000,        -40.0007,        -40.0000,        -40.0002,        -40.0000,        -40.0002,        -39.9998,        -39.9995,        -40.0098
         383,        3.183333,        -39.9999,        -40.0000,        -39.9995,        -40.0002,        -40.0001,        -40.0001,        -40.0010,        -39.9921
         384,        3.191667,        -39.9996,        -40.0001,        -39.9998,        -39.9999,        -39.9999,        -40.0007,        -39.9996,        -39.9917
         385,        3.200000,        -40.0001,        -40.0001,        -39.9998,        -40.0001,        -39.9997,        -40.0037,        -39.9997,        -39.9955
         386,        3.208333,        -40.0003,        -40.0001,        -40.0002,        -39.9998,        -39.9998,        -39.9986,        -40.0004,        -39.9979
         387,        3.216667,        -40.0000,        -40.0001,        -40.0000,        -40.0000,        -40.0000,        -39.9994,        -39.9999,        -39.9987
         388,        3.225000,        -39.9998,        -40.0004,        -40.0000,        -40.0001,        -39.9999,        -39.9996,        -39.9997,        -39.9986
         389,        3.233333,        -40.0001,        -40.0003,        -40.0005,        -39.9998,        -40.0000,        -39.9996,        -39.9997,        -39.9990
         390,        3.241667,        -39.9997,        -39.9997,        -40.0000,        -40.0000,        -39.9997,        -39.9997,        -40.0004,        -39.9994
         391,        3.250000,        -39.9999,        -40.0001,        -39.9999,        -40.0000,        -40.0002,        -39.9997,        -39.9997,        -40.0009
         392,        3.258333,        -40.0004,        -40.0002,        -40.0001,        -40.0001,        -40.0002,        -40.0000,        -39.9997,        -39.9992
         393,        3.266667,        -40.0000,        -40.0001,        -39.9998,        -40.0001,        -39.9998,        -40.0000,        -39.9999,        -40.0008
         394,        3.275000,        -39.9998,        -40.0000,        -39.9998,        -40.0002,        -39.9999,        -39.9997,        -40.0003,        -40.0001
         395,        3.283333,        -40.0001,        -39.9998,        -40.0000,        -40.0003,        -39.9998,        -39.9999,        -39.9992,        -40.0012
         396,        3.291667,        -40.0005,        -39.9999,        -39.9998,        -39.9998,        -40.0001,        -39.9999,        -39.9995,        -40.0001
         397,        3.300000,        -39.9998,        -39.9999,        -39.9998,        -40.0000,        -39.9998,        -39.9998,        -40.0003,        -40.0004
         398,        3.308333,        -40.0001,        -40.0001,        -40.0002,        -40.0002,        -40.0000,        -39.9997,        -39.9996,        -40.0001
         399,        3.316667,        -40.0003,        -40.0001,        -40.0000,        -39.9997,        -39.9999,        -39.9997,        -39.9999,        -40.0004
         400,        3.325000,        -39.9996,        -39.9999,        -40.0001,        -40.0000,        -40.0001,        -39.9998,        -40.0000,        -40.0006
         401,        3.333333,        -39.9999,        -40.0003,        -40.0000,        -39.9998,        -39.9999,        -40.0001,        -39.9997,        -40.0006
         402,        3.341667,        -40.0005,        -40.0000,        -40.0000,        -39.9999,        -39.9997,        -39.9998,        -39.9997,        -39.9999
         403,        3.350000,        -39.9998,        -39.9998,        -39.9998,        -40.0003,        -39.9999,        -40.0000,        -40.0002,        -39.9996
         404,        3.358333,        -39.9997,        -40.0001,        -40.0001,        -40.0002,        -40.0000,        -40.0000,        -40.0001,        -40.0006
         405,        3.366667,        -40.0003,        -40.0001,        -40.0001,        -40.0000,        -39.9998,        -40.0000,        -39.9996,        -40.0011
         406,        3.375000,        -39.9999,        -40.0000,        -40.0000,        -39.9998,        -40.0000,        -40.0000,        -40.0002,        -39.9998
         407,        3.383333,        -39.9996,        -40.0001,        -39.9999,        -39.9999,        -40.0000,        -40.0003,        -40.0004,        -40.0004
         408,        3.391667,        -40.0003,        -40.0001,        -40.0001,        -39.9999,        -40.0001,        -40.0003,        -39.9995,        -39.9996
         409,        3.400000,        -40.0003,        -40.0000,        -40.0001,        -39.9999,        -39.9999,        -39.9998,        -39.9998,        -39.9991
         410,        3.408333,        -39.9997,        -39.9998,        -39.9998,        -40.0001,        -39.9998,        -40.0000,        -40.0000,        -39.9991
         411,        3.416667,        -39.9999,        -40.0001,        -40.0003,        -40.0004,        -39.9999,        -40.0001,        -40.0002,        -39.9995
         412,        3.425000,        -40.0001,        -39.9999,        -40.0004,        -39.9999,        -39.9999,        -40.0005,        -39.9998,        -40.0007
         413,        3.433333,        -40.0003,        -39.9999,        -39.9997,        -40.0001,        -39.9998,        -40.0002,        -40.0001,        -40.0006
         414,        3.441667,        -39.9999,        -39.9999,        -39.9995,        -40.0000,        -40.0003,        -40.0000,        -40.0002,        -39.9997
         415,        3.450000,        -40.0000,        -40.0002,        -40.0001,        -39.9998,        -39.9999,        -39.9999,        -39.9998,        -40.0014
         416,        3.458333,        -40.0001,        -40.0000,        -39.9999,        -40.0001,        -40.0001,        -39.9998,        -39.9999,        -39.9995
         417,        3.466667,        -39.9996,        -40.0001,        -39.9998,        -39.9999,        -40.0004,        -39.9999,        -40.0001,        -39.9995
         418,        3.475000,        -39.9999,        -40.0001,        -39.9997,        -40.0002,        -39.9999,        -40.0003,        -39.9998,        -39.9984
         419,        3.483333,        -39.9999,        -40.0001,        -39.9998,        -39.9999,        -40.0001,        -40.0002,        -40.0001,        -39.9995
         420,        3.491667,        -40.0003,        -39.9999,        -39.9999,        -40.0000,        -39.9999,        -40.0001,        -40.0001,        -39.9996
         421,        3.500000,        -39.9996,        -40.0003,        -40.0001,        -40.0001,        -40.0001,        -39.9999,        -40.0000,        -40.0001
